GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "01998","Alabama (Metropolitan Portion)",5,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3035,3273,3565,3916,4337,4780,5247,5771,6290,6994,7692,8433,9287,9802,10447,11460,12280,12910,13596,14608,15829,16752,17455,18508,19028,19925,20915,21728,22681,23965,24639,25825,26506,27144,28125,29856,31402,33125,34417,35200,34193,35441,36743,37622,37676,38922,40370,41121,42636
 "01999","Alabama (Nonmetropolitan Portion) *",5,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",2404.6,2606.3,2836.2,3134.6,3573.8,3887.0,4359.3,4944.2,5388.6,6144.1,6817.6,7440.3,8351.9,8763.5,9430.1,10260.7,10894.5,11487.3,12027.6,12805.6,13875.5,14653.9,15542.0,16669.7,17503.9,18469.6,19381.3,20105.0,20983.2,22212.1,22962.0,23540.8,24626.3,24938.1,26036.7,27887.9,29017.3,30018.4,31476.1,32590.8,32594.7,33872.7,34260.0,35076.3,35852.1,36719.4,37899.9,38236.4,39819.9
 "01999","Alabama (Nonmetropolitan Portion) *",5,MAINC1,2,"...","Population (persons) 1/","Number of persons",1024192,998556,1011549,1020753,1029205,1043472,1061498,1072205,1079079,1089523,1095801,1102147,1106721,1106271,1106377,1106422,1105810,1102204,1100771,1097050,1091333,1090116,1097841,1108292,1119076,1129591,1136727,1144156,1149525,1155380,1160008,1162154,1159446,1156064,1155095,1155131,1156107,1160460,1164844,1170207,1170647,1171347,1167585,1163091,1157726,1153134,1150012,1145801,1143256
 "01999","Alabama (Nonmetropolitan Portion) *",5,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2348,2610,2804,3071,3472,3725,4107,4611,4994,5639,6222,6751,7547,7922,8523,9274,9852,10422,10927,11673,12714,13442,14157,15041,15641,16351,17050,17572,18254,19225,19795,20256,21240,21572,22541,24143,25099,25868,27022,27850,27843,28918,29343,30158,30968,31843,32956,33371,34830
 "02998","Alaska (Metropolitan Portion)",8,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",1051.7,1188.4,1295.3,1420.8,1554.0,1964.1,2825.0,3260.9,3445.0,3465.1,3618.6,4038.2,4665.3,5827.1,6400.0,6911.9,7387.2,7377.9,7028.9,7124.9,7756.2,8255.6,8661.9,9311.9,9826.7,10162.8,10402.9,10722.4,11399.2,12028.2,12453.0,13345.9,14283.3,15129.7,15835.5,16726.6,17965.0,19381.4,20970.6,23183.0,23104.2,24656.4,26220.0,26790.0,26362.6,27937.8,28985.5,28369.5,28907.7
 "02998","Alaska (Metropolitan Portion)",8,MAINC1,2,"...","Population (persons) 1/","Number of persons",174434,180170,189135,198700,203383,209835,227001,242110,245113,249399,249941,248359,256407,276766,303004,320565,335561,343594,338739,339009,341079,345829,357886,372813,379493,383700,383819,385486,388963,396194,400562,403623,410895,418677,424615,434288,441334,449263,453739,460185,469800,481384,486148,492555,497832,497708,498725,502101,500591
 "02998","Alaska (Metropolitan Portion)",8,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",6029,6596,6848,7150,7641,9360,12445,13469,14055,13894,14478,16259,18195,21054,21122,21562,22014,21473,20750,21017,22740,23872,24203,24978,25894,26486,27104,27815,29307,30359,31089,33065,34761,36137,37294,38515,40706,43140,46217,50378,49179,51220,53934,54390,52955,56133,58119,56502,57747
 "02999","Alaska (Nonmetropolitan Portion) *",8,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",523.6,610.5,688.9,746.0,953.6,1078.6,1331.8,1632.4,1636.9,1770.8,1928.2,2246.9,2487.0,2906.3,3113.5,3208.7,3578.6,3687.7,3589.2,3942.6,4354.3,4587.8,4743.2,4958.7,5180.6,5350.3,5553.0,5680.6,5877.4,6017.8,6150.1,6674.4,6898.4,7072.2,7355.2,7543.8,7923.5,8225.6,8741.9,9518.9,9644.8,10506.5,11360.6,12032.6,12139.9,12997.4,13305.5,13091.9,13393.2
 "02999","Alaska (Nonmetropolitan Portion) *",8,MAINC1,2,"...","Population (persons) 1/","Number of persons",121566,124158,127359,127794,129849,134861,143972,151005,152250,152792,153603,156956,162086,172840,185414,193139,196935,200675,200571,202975,206081,207461,212307,215923,219939,219608,220593,223083,224005,223738,224217,224340,222819,223660,223799,224998,225612,226039,226561,227270,229095,232631,236111,238270,238928,239051,239254,239421,239204
 "02999","Alaska (Nonmetropolitan Portion) *",8,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4307,4917,5409,5838,7344,7998,9250,10810,10751,11590,12553,14315,15344,16815,16792,16613,18171,18376,17895,19424,21129,22114,22341,22965,23555,24363,25173,25464,26238,26897,27429,29751,30960,31620,32865,33528,35120,36390,38585,41884,42100,45164,48116,50500,50810,54371,55612,54681,55991
 "04998","Arizona (Metropolitan Portion)",6,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",5957.1,6788.1,7776.4,8909.8,10271.5,11613.8,12516.1,13924.5,15662.3,18389.8,21702.3,25072.3,28687.8,30612.3,33677.5,38100.7,42530.9,46552.1,50173.4,54218.2,58159.7,60939.8,64093.4,68365.7,73474.7,80554.3,88032.5,95421.8,103514.3,112601.4,119094.9,129781.1,135182.5,140086.1,148387.1,162673.3,180979.3,201321.2,212343.5,214255.0,202220.9,205701.5,216184.2,226709.7,232591.6,246573.0,260011.9,269900.0,285036.8
 "04998","Arizona (Metropolitan Portion)",6,MAINC1,2,"...","Population (persons) 1/","Number of persons",1587300,1642915,1734945,1843724,1953104,2044895,2103181,2158048,2232550,2317221,2430451,2526234,2598769,2674608,2738782,2836491,2951231,3071470,3193869,3287983,3368546,3425356,3525073,3646533,3787151,3959484,4137643,4285060,4428328,4570789,4708050,4841800,4955918,5076807,5188527,5328192,5510818,5695176,5828535,5937517,5997329,6060490,6118479,6198218,6270138,6359759,6456937,6561662,6668473
 "04998","Arizona (Metropolitan Portion)",6,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3753,4132,4482,4833,5259,5679,5951,6452,7015,7936,8929,9925,11039,11446,12297,13432,14411,15156,15709,16490,17266,17791,18182,18748,19401,20345,21276,22268,23375,24635,25296,26804,27277,27593,28599,30531,32841,35349,36432,36085,33718,33941,35333,36577,37095,38771,40269,41133,42744
 "04999","Arizona (Nonmetropolitan Portion) *",6,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",370.0,428.0,479.2,554.9,662.7,722.3,801.7,888.7,984.4,1169.8,1284.3,1405.3,1559.3,1585.1,1775.1,1954.9,2039.4,2187.2,2344.9,2500.2,2702.8,2881.2,3081.2,3326.4,3566.3,3789.4,3956.9,4285.9,4508.8,4762.2,5004.6,5170.9,5623.1,5844.2,6423.6,6636.6,7169.7,7688.5,8309.0,8966.9,9176.8,9310.9,9668.9,9745.9,9980.3,10493.9,10794.8,11088.1,11612.1
 "04999","Arizona (Nonmetropolitan Portion) *",6,MAINC1,2,"...","Population (persons) 1/","Number of persons",149700,151997,161163,165123,172177,179447,183167,189928,194760,200631,208131,211540,211339,215252,230142,230643,232308,236791,243234,247200,253638,258741,263503,269207,278289,285605,294856,301880,308662,312553,315773,318786,317559,319448,321837,324212,328259,333965,339146,342845,345825,346512,347009,345993,345986,346676,345325,346980,347797
 "04999","Arizona (Nonmetropolitan Portion) *",6,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2472,2816,2973,3360,3849,4025,4377,4679,5055,5831,6171,6643,7378,7364,7713,8476,8779,9237,9641,10114,10656,11136,11693,12356,12815,13268,13420,14197,14607,15236,15849,16221,17707,18295,19959,20470,21842,23022,24500,26154,26536,26870,27864,28168,28846,30270,31260,31956,33388
 "05998","Arkansas (Metropolitan Portion)",5,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",2858.8,3134.0,3515.1,3972.3,4600.7,5138.6,5731.9,6390.6,7108.3,8198.4,9069.7,10007.2,11176.7,11837.7,12673.4,14065.6,15101.4,16092.7,16876.2,18053.8,19417.7,20570.6,21795.4,23831.5,25092.3,26728.9,28596.2,30412.9,32043.5,34435.9,36022.8,38225.8,40201.8,41585.3,44168.9,47351.8,50773.3,54452.4,58226.4,60355.7,59328.2,61166.9,65922.8,71777.6,71252.9,76493.4,80127.2,82514.9,85760.8
 "05998","Arkansas (Metropolitan Portion)",5,MAINC1,2,"...","Population (persons) 1/","Number of persons",957879,973826,999450,1026918,1050230,1078974,1115412,1112471,1135446,1154827,1174501,1192618,1197275,1198966,1207358,1219270,1229084,1239571,1253761,1260750,1268797,1280442,1300012,1324845,1354693,1379433,1407228,1433828,1455188,1472923,1494034,1517757,1534678,1552058,1573065,1597168,1625380,1661379,1687232,1711933,1734669,1757255,1776919,1792469,1806264,1820079,1835337,1851752,1870065
 "05998","Arkansas (Metropolitan Portion)",5,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2984,3218,3517,3868,4381,4763,5139,5745,6260,7099,7722,8391,9335,9873,10497,11536,12287,12982,13460,14320,15304,16065,16766,17988,18523,19377,20321,21211,22020,23379,24111,25186,26196,26794,28078,29647,31238,32775,34510,35256,34201,34808,37099,40044,39448,42028,43658,44560,45860
 "05999","Arkansas (Nonmetropolitan Portion) *",5,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",2269.8,2492.5,2748.1,3098.9,3775.4,4214.9,4560.2,4988.3,5553.5,6470.4,7018.2,7381.1,8525.9,8864.6,9261.4,10392.8,10881.0,11211.0,11558.6,12452.1,13303.5,13886.9,14663.6,15882.9,16556.1,17559.7,18568.5,19635.0,20464.5,21481.2,22106.7,22910.9,24173.1,24292.9,25553.1,26807.0,27365.2,28568.5,30258.4,31442.5,30914.3,31936.3,33405.9,34759.3,35176.7,36125.8,36121.4,36254.7,37552.6
 "05999","Arkansas (Nonmetropolitan Portion) *",5,MAINC1,2,"...","Population (persons) 1/","Number of persons",955121,956251,972578,991198,1008261,1021411,1042879,1056217,1071782,1086192,1094614,1096120,1095929,1095288,1098408,1100497,1097962,1092417,1088596,1081905,1077557,1076144,1083132,1091139,1101610,1114586,1128171,1138281,1145902,1153366,1157826,1160831,1156893,1153869,1151751,1152518,1155717,1160382,1161418,1162621,1162174,1164482,1161721,1156739,1150516,1144721,1140289,1136479,1134214
 "05999","Arkansas (Nonmetropolitan Portion) *",5,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2376,2607,2826,3126,3744,4127,4373,4723,5182,5957,6412,6734,7780,8093,8432,9444,9910,10263,10618,11509,12346,12904,13538,14556,15029,15754,16459,17250,17859,18625,19093,19737,20895,21053,22186,23260,23678,24620,26053,27045,26600,27425,28756,30049,30575,31559,31677,31901,33109
 "06998","California (Metropolitan Portion)",8,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",90519.6,97663.2,104080.7,114241.9,125340.0,139765.1,154610.0,171569.7,190283.7,216318.7,245263.2,278671.6,313468.2,335975.7,362954.0,403253.7,436008.2,468080.5,504173.7,548048.7,589754.6,632000.0,653762.8,689462.8,706180.8,728394.0,766091.2,814187.5,866321.6,945335.9,1010157.8,1115795.8,1153981.6,1171927.4,1226746.1,1304734.8,1383765.5,1491268.5,1555209.1,1578322.7,1525659.8,1597829.2,1707202.4,1821775.8,1853209.4,1987325.5,2136855.7,2221615.6,2324808.8
 "06998","California (Metropolitan Portion)",8,MAINC1,2,"...","Population (persons) 1/","Number of persons",19296031,19597757,19912355,20143679,20409271,20702568,21057798,21443167,21839866,22308929,22701374,23227051,23695972,24217238,24748500,25223594,25807049,26458849,27119704,27789074,28522727,29240510,29734543,30226707,30518895,30721796,30926537,31240503,31700587,32199253,32707947,33190914,33675821,34059641,34430907,34745743,34992800,35182458,35409556,35761758,36117202,36482570,36831344,37183372,37517156,37871929,38202436,38463632,38698774
 "06998","California (Metropolitan Portion)",8,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4691,4983,5227,5671,6141,6751,7342,8001,8713,9697,10804,11998,13229,13873,14666,15987,16895,17691,18591,19722,20677,21614,21987,22810,23139,23709,24771,26062,27328,29359,30884,33618,34267,34408,35629,37551,39544,42387,43921,44134,42242,43797,46352,48994,49396,52475,55935,57759,60074
 "06999","California (Nonmetropolitan Portion) *",8,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",1640.5,1754.3,1906.5,2109.1,2437.3,2742.3,3029.9,3355.1,3749.2,4321.4,4910.7,5636.4,6088.9,6366.8,6854.8,7542.7,8058.7,8601.7,9203.3,9992.4,11000.4,11684.9,12229.8,12986.3,13550.2,14035.2,14551.7,15479.1,16355.7,17410.2,18225.5,19518.7,21196.1,21852.1,23054.2,24490.3,25199.8,26629.8,27820.7,28441.8,28569.9,30009.8,31210.7,31691.5,32463.1,34314.5,36444.0,37798.2,39320.6
 "06999","California (Nonmetropolitan Portion) *",8,MAINC1,2,"...","Population (persons) 1/","Number of persons",414969,425424,433220,441115,458466,469980,478917,491338,510381,530031,553695,573749,589961,602769,611523,620803,634058,643389,657456,675176,695438,719005,736193,747952,756033,762639,770045,778331,785423,788422,791257,797063,803637,812202,822252,828833,835143,838744,840755,842579,844027,845120,841310,835634,830227,829349,830008,832844,837879
 "06999","California (Nonmetropolitan Portion) *",8,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3953,4124,4401,4781,5316,5835,6327,6828,7346,8153,8869,9824,10321,10563,11209,12150,12710,13369,13998,14800,15818,16252,16612,17362,17923,18403,18897,19888,20824,22082,23034,24488,26375,26905,28038,29548,30174,31750,33090,33756,33850,35510,37098,37925,39101,41375,43908,45385,46929
 "08998","Colorado (Metropolitan Portion)",7,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",7309.3,8280.3,9358.0,10601.8,12051.4,13460.1,14921.3,16474.8,18408.7,21320.4,24362.9,27793.4,32080.3,35372.9,38155.3,41787.4,44474.2,46309.9,48077.0,50791.9,54745.2,57844.7,61387.6,66567.8,71939.6,77337.8,84066.8,90743.9,97715.8,107529.8,116410.5,130280.7,136096.6,136346.4,138570.4,143677.1,153452.4,165755.8,175929.5,181812.0,173621.0,180163.9,196333.0,209077.7,219791.6,239331.0,250661.4,255865.6,271235.2
 "08998","Colorado (Metropolitan Portion)",7,MAINC1,2,"...","Population (persons) 1/","Number of persons",1802514,1854207,1924438,2016059,2101870,2140537,2170989,2208820,2266952,2334610,2404812,2454741,2515617,2586100,2651787,2690681,2732498,2764937,2790500,2791566,2803240,2830766,2899582,2997197,3096510,3186593,3268792,3346032,3429707,3514140,3610031,3700292,3792364,3848520,3883082,3926055,3978782,4059076,4133963,4210469,4284191,4361124,4431108,4501866,4577336,4655446,4749390,4831169,4901319
 "08998","Colorado (Metropolitan Portion)",7,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4055,4466,4863,5259,5734,6288,6873,7459,8120,9132,10131,11322,12752,13678,14389,15530,16276,16749,17229,18195,19529,20434,21171,22210,23232,24270,25718,27120,28491,30599,32246,35208,35887,35428,35686,36596,38568,40836,42557,43181,40526,41311,44308,46442,48017,51409,52778,52961,55339
 "08999","Colorado (Nonmetropolitan Portion) *",7,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",1129.5,1259.9,1401.6,1574.3,1871.7,2149.1,2328.4,2506.5,2765.6,3093.1,3616.4,4257.4,4802.5,5133.0,5538.9,5857.2,6009.4,6135.8,6323.1,6764.7,7264.9,7822.5,8214.3,9031.3,9872.4,10646.0,11582.0,12491.8,13492.0,14784.9,15794.4,16953.6,18313.2,18419.1,18972.8,19749.9,21319.2,23047.5,25297.8,25960.7,24526.2,24528.0,26239.0,27609.6,29167.4,31770.1,33481.5,33755.2,35175.9
 "08999","Colorado (Nonmetropolitan Portion) *",7,MAINC1,2,"...","Population (persons) 1/","Number of persons",363486,369772,379064,388517,393933,400781,415155,423424,429055,432115,444369,454062,462282,475462,481847,479314,476228,472511,469977,470714,472575,476852,487537,498742,517224,537575,557861,573940,588586,602499,615987,626629,633323,641886,645650,648958,653106,661347,669905,679261,688004,686905,685303,684464,685220,686865,691055,698936,705835
 "08999","Colorado (Nonmetropolitan Portion) *",7,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3107,3407,3698,4052,4751,5362,5609,5919,6446,7158,8138,9376,10389,10796,11495,12220,12619,12986,13454,14371,15373,16405,16849,18108,19087,19804,20761,21765,22923,24539,25641,27055,28916,28695,29386,30433,32643,34849,37763,38219,35648,35708,38288,40338,42566,46254,48450,48295,49836
 "09998","Connecticut (Metropolitan Portion)",1,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",14028.0,14972.9,15761.2,16974.5,18473.3,20154.1,21644.0,23346.3,25706.9,28597.8,32146.6,36587.8,41108.9,44414.4,47546.8,53156.2,57072.3,61382.6,66924.6,73835.5,80049.0,82589.3,83506.6,89679.3,92566.3,95153.0,100447.3,105301.3,112166.6,120685.8,127603.6,139857.8,147584.2,147501.6,149597.6,158220.5,167218.8,181441.8,195411.9,207308.1,204426.5,213196.3,219162.9,223289.2,218899.5,229289.7,235192.2,238577.2,246334.6
 "09998","Connecticut (Metropolitan Portion)",1,MAINC1,2,"...","Population (persons) 1/","Number of persons",2858010,2894354,2916369,2923702,2922002,2929569,2936025,2935834,2939646,2941119,2944295,2955940,2970084,2979583,3001641,3018989,3038737,3058654,3079778,3102132,3110649,3117505,3127426,3124451,3132028,3138533,3145886,3157449,3169578,3184846,3205073,3229180,3248717,3272775,3296912,3307493,3318044,3327778,3337404,3355404,3371792,3390342,3402851,3410020,3415408,3414603,3409513,3404588,3406007
 "09998","Connecticut (Metropolitan Portion)",1,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4908,5173,5404,5806,6322,6880,7372,7952,8745,9723,10918,12378,13841,14906,15840,17607,18782,20069,21730,23802,25734,26492,26701,28702,29555,30318,31930,33350,35388,37894,39813,43311,45428,45069,45375,47837,50397,54523,58552,61783,60628,62883,64406,65480,64092,67150,68981,70075,72324
 "09999","Connecticut (Nonmetropolitan Portion) *",1,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",664.6,701.0,753.2,830.2,920.1,1003.1,1081.5,1190.1,1325.7,1483.1,1667.0,1906.2,2134.0,2286.9,2411.4,2724.5,2927.7,3170.7,3518.7,3832.7,4200.0,4299.8,4309.1,4590.0,4781.3,4955.3,5195.2,5445.1,5825.3,6180.9,6572.7,7157.4,7742.3,7739.3,7890.4,8203.0,8514.2,9144.0,9600.6,9714.5,9260.3,9435.4,9892.2,10410.0,10352.3,10567.5,10820.0,10935.9,11379.0
 "09999","Connecticut (Nonmetropolitan Portion) *",1,MAINC1,2,"...","Population (persons) 1/","Number of persons",141990,144428,145079,145915,147138,146215,148701,150150,149083,153720,155612,157234,158753,159431,160714,161025,162394,165087,167512,169822,172755,174462,175469,176261,177147,177588,178258,179236,179770,180506,181328,182597,184118,185974,187424,188601,188912,189682,189866,190175,190015,189829,189076,187685,187062,185585,184349,183097,182177
 "09999","Connecticut (Nonmetropolitan Portion) *",1,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4680,4853,5192,5690,6253,6860,7273,7926,8892,9648,10713,12123,13443,14344,15004,16920,18029,19206,21006,22569,24312,24646,24558,26041,26990,27903,29145,30379,32404,34242,36248,39198,42051,41615,42099,43494,45070,48207,50565,51082,48735,49705,52319,55465,55341,56941,58693,59728,62461
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",134.3,146.8,163.8,185.3,226.2,230.4,258.1,251.9,279.0,319.4,357.6,370.2,419.6,439.6,467.7,526.2,532.6,554.8,581.6,594.4,646.9,698.3,727.7,781.2,830.6,860.6,897.5,975.2,989.8,1055.3,1071.7,1134.9,1185.6,1183.6,1249.3,1372.7,1450.5,1505.7,1653.3,1756.4,1627.7,1669.7,1940.9,2007.2,1983.4,2039.9,2122.3,2136.7,2111.4
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,MAINC1,2,"...","Population (persons) 1/","Number of persons",42064,42598,43316,43722,43615,44015,43419,42996,42909,42929,41731,42146,42148,41960,41497,41464,41406,41319,41221,40970,40448,39873,39906,40098,40308,40427,40567,40667,40454,40202,40072,39825,39602,39417,39419,39440,39569,39604,39847,39915,40219,40719,41007,41576,42255,42326,42502,42856,43097
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,MAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3192,3447,3782,4238,5185,5234,5943,5858,6502,7440,8569,8784,9955,10477,11271,12690,12864,13427,14109,14509,15993,17514,18235,19482,20605,21287,22125,23981,24467,26250,26744,28497,29938,30027,31692,34804,36657,38020,41492,44004,40471,41007,47330,48279,46938,48196,49934,49858,48991
 "10140","Aberdeen, WA (Micropolitan Statistical Area)", ,MAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",210.3,224.3,242.4,267.4,301.3,333.3,352.4,411.8,463.0,517.9,608.8,673.2,752.0,795.3,800.4,796.0,817.0,836.1,856.5,910.8,980.2,1020.8,1073.9,1148.8,1191.5,1198.1,1263.0,1301.6,1355.4,1411.9,1437.5,1516.5,1580.4,1640.0,1728.3,1803.4,1873.4,1969.8,2071.9,2197.1,2172.0,2222.4,2269.6,2322.0,2318.6,2478.2,2544.2,2649.2,2792.0
