GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,130,"..."," Per capita personal current transfer receipts 4/","Dollars",268,326,384,406,442,524,672,720,739,783,852,960,1114,1236,1303,1346,1417,1489,1515,1588,1698,1829,2012,2268,2378,2400,2489,2578,2564,2598,2688,2850,3126,3364,3523,3684,3888,4188,4420,5060,5569,6098,6070,6016,6131,6416,6798,6994,7015
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,140,"...","  Per capita income maintenance benefits 4/","Dollars",24,34,46,46,41,53,65,74,79,78,83,100,110,119,128,125,122,126,132,149,171,202,240,281,307,331,352,360,332,329,334,341,338,367,395,416,449,462,477,489,558,593,614,620,634,642,650,629,610
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,150,"...","  Per capita unemployment insurance compensation 4/","Dollars",18,33,41,31,24,38,89,73,46,36,25,40,46,89,94,51,50,51,39,36,36,49,86,139,144,88,69,57,45,41,44,55,77,175,161,110,91,87,98,194,509,578,420,315,236,127,102,99,97
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,160,"...","  Per capita retirement and other 4/","Dollars",226,259,296,329,377,433,518,574,613,669,744,820,958,1028,1081,1170,1245,1312,1343,1402,1492,1578,1687,1848,1927,1981,2068,2161,2186,2228,2310,2455,2711,2823,2967,3157,3349,3639,3844,4376,4502,4927,5036,5082,5262,5646,6046,6266,6307
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,170,"..."," Per capita dividends, interest, and rent 4/","Dollars",759,835,891,954,1040,1168,1268,1344,1460,1661,1878,2254,2753,2986,3206,3622,3809,3877,3898,4118,4793,4916,4900,4858,4825,5018,5371,5731,5973,6496,6443,6993,6886,6750,7110,7452,8804,10110,10719,11183,9414,9566,10789,11519,10945,12838,14279,14863,15505
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,180,"..."," Earnings by place of work","Millions of dollars",4234.7,4595.1,4880.2,5632.0,6462.5,7217.6,8024.9,9398.1,11184.0,13263.8,15421.5,17563.9,19989.7,21092.1,22938.8,26353.1,29212.1,32168.1,35893.8,40323.3,42625.7,45832.2,47007.2,50002.7,50503.8,51938.8,54287.4,57666.9,62708.1,69574.2,75910.7,83129.3,87457.2,90626.3,97773.9,105912.1,112613.0,119780.2,118903.5,113856.5,107654.8,114508.5,116707.2,127230.1,129274.6,132334.9,140485.5,145785.6,152837.5
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,190,"...","  Wages and salaries","Millions of dollars",3306.2,3597.5,3784.5,4328.6,4969.7,5547.5,6105.6,7032.1,8351.2,9920.8,11574.0,13300.6,15287.3,16149.5,17320.1,19784.3,21963.4,24051.2,26620.5,29780.0,32239.5,34604.0,34495.1,35566.5,35671.2,36751.4,38419.7,40807.0,44558.9,49561.7,53751.5,58478.9,61016.5,62316.2,66478.0,71171.9,75811.1,80617.1,83089.8,82839.4,76690.6,77897.6,80838.4,85049.1,86994.3,91740.4,99561.7,102098.8,107138.1
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,200,"...","  Supplements to wages and salaries","Millions of dollars",402.8,445.9,488.5,596.0,695.7,792.9,931.3,1089.2,1366.4,1644.9,1958.1,2248.1,2652.7,2890.2,3251.7,3757.1,4203.1,4697.0,5185.9,5875.1,6514.7,7071.4,7316.7,7969.9,8216.5,8350.3,8255.9,8392.6,8833.4,9799.1,10503.4,11646.2,12644.9,13530.2,15027.1,16524.5,17571.1,17880.3,18097.7,18228.1,16906.0,17319.1,18692.9,18786.6,20011.7,20798.2,21992.3,22518.2,23517.1
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,201,"...","   Employer contributions for employee pension and insurance funds 5/","Millions of dollars",264.5,298.7,326.4,392.7,424.6,483.0,596.8,678.7,862.7,1018.6,1200.8,1390.1,1608.9,1774.5,2008.3,2250.0,2550.1,2888.8,3212.5,3615.7,4091.4,4495.9,4721.3,5275.3,5505.7,5542.1,5391.3,5436.9,5622.3,6279.7,6686.2,7481.3,8159.6,8830.8,9819.6,10646.4,11393.2,11672.1,12013.8,12262.5,11398.4,11777.3,12856.2,12723.8,13779.8,14228.0,15012.7,15292.7,16021.1
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,202,"...","   Employer contributions for government social insurance","Millions of dollars",138.3,147.2,162.1,203.3,271.1,309.8,334.5,410.5,503.7,626.3,757.2,858.1,1043.8,1115.8,1243.4,1507.1,1653.1,1808.2,1973.4,2259.4,2423.3,2575.4,2595.5,2694.5,2710.8,2808.2,2864.6,2955.7,3211.1,3519.4,3817.2,4165.0,4485.4,4699.4,5207.5,5878.1,6178.0,6208.2,6083.9,5965.6,5507.6,5541.8,5836.7,6062.8,6231.9,6570.3,6979.7,7225.5,7496.0
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,210,"...","  Proprietors' income","Millions of dollars",525.7,551.7,607.3,707.4,797.1,877.2,988.1,1276.9,1466.5,1698.1,1889.4,2015.2,2049.7,2052.4,2367.0,2811.6,3045.5,3419.9,4087.4,4668.1,3871.5,4156.9,5195.4,6466.3,6616.0,6837.1,7611.8,8467.3,9315.8,10213.4,11655.9,13004.1,13795.8,14779.9,16268.8,18215.7,19230.7,21282.7,17716.1,12789.0,14058.3,19291.8,17176.0,23394.5,22268.6,19796.2,18931.5,21168.5,22182.2
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,220,"...","   Farm proprietors' income","Millions of dollars",6.6,7.1,8.1,11.8,15.3,22.4,15.5,18.1,24.6,26.2,38.4,69.7,40.3,41.5,55.1,62.8,59.4,70.8,72.5,65.9,52.3,52.2,57.5,37.3,20.7,24.2,38.8,39.3,82.8,78.9,84.9,77.2,24.4,32.9,33.9,31.5,60.9,72.2,50.7,71.2,70.8,41.9,49.0,52.3,45.6,29.8,39.3,15.6,23.6
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,230,"...","   Nonfarm proprietors' income","Millions of dollars",519.1,544.6,599.1,695.5,781.8,854.8,972.5,1258.8,1441.9,1671.9,1851.1,1945.5,2009.4,2010.9,2311.9,2748.9,2986.1,3349.1,4014.9,4602.2,3819.2,4104.7,5137.8,6429.0,6595.3,6812.9,7573.0,8428.0,9232.9,10134.6,11571.0,12926.9,13771.3,14747.0,16234.9,18184.1,19169.8,21210.5,17665.3,12717.7,13987.5,19250.0,17127.0,23342.2,22223.1,19766.4,18892.2,21152.9,22158.6
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,240,"...","Total employment (number of jobs)","Number of jobs",527064,547179,558580,606262,671020,712257,736955,791517,866470,952774,1026126,1064847,1111593,1106378,1137634,1218904,1276160,1332866,1399682,1485480,1521460,1566658,1547026,1513225,1501833,1518246,1561864,1592920,1642481,1736710,1780075,1827742,1841585,1846234,1885916,1930599,1980809,2017131,2033370,1998599,1899261,1882775,1919034,1970646,2027186,2088043,2159851,2206171,2252645
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,250,"..."," Wage and salary employment","Number of jobs",454209,469666,476017,513048,566944,596494,612148,654193,721879,806086,868801,896227,937477,920366,934513,1015213,1062982,1111540,1167033,1230167,1264057,1298234,1245662,1219269,1200649,1214153,1245037,1271972,1316707,1388983,1434743,1487154,1507177,1502419,1521665,1547588,1581819,1606739,1598974,1565012,1452827,1435527,1453982,1497924,1539982,1579931,1628793,1669988,1705177
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,260,"..."," Proprietors employment","Number of jobs",72855,77513,82563,93214,104076,115763,124807,137324,144591,146688,157325,168620,174116,186012,203121,203691,213178,221326,232649,255313,257403,268424,301364,293956,301184,304093,316827,320948,325774,347727,345332,340588,334408,343815,364251,383011,398990,410392,434396,433587,446434,447248,465052,472722,487204,508112,531058,536183,547468
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,270,"...","  Farm proprietors employment 6/","Number of jobs",962,904,861,798,748,684,657,650,641,636,621,614,620,582,596,572,562,539,506,485,475,453,419,397,407,400,400,392,394,373,357,346,307,280,256,244,240,231,243,240,234,231,227,224,228,226,231,229,230
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,280,"...","  Nonfarm proprietors employment","Number of jobs",71893,76609,81702,92416,103328,115079,124150,136674,143950,146052,156704,168006,173496,185430,202525,203119,212616,220787,232143,254828,256928,267971,300945,293559,300777,303693,316427,320556,325380,347354,344975,340242,334101,343535,363995,382767,398750,410161,434153,433347,446200,447017,464825,472498,486976,507886,530827,535954,547238
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,290,"...","Average earnings per job (dollars)","Dollars",8034,8398,8737,9290,9631,10133,10889,11874,12908,13921,15029,16494,17983,19064,20164,21620,22891,24134,25644,27145,28016,29255,30386,33044,33628,34210,34758,36202,38179,40061,42645,45482,47490,49087,51844,54860,56852,59381,58476,56968,56682,60819,60816,64563,63770,63377,65044,66081,67848
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,300,"..."," Average wages and salaries","Dollars",7279,7660,7950,8437,8766,9300,9974,10749,11569,12307,13322,14841,16307,17547,18534,19488,20662,21638,22810,24208,25505,26655,27692,29170,29710,30269,30858,32082,33841,35682,37464,39323,40484,41477,43688,45989,47927,50174,51964,52932,52787,54264,55598,56778,56490,58066,61126,61137,62831
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,MAINC30,310,"..."," Average nonfarm proprietors' income","Dollars",7220,7109,7333,7526,7566,7428,7833,9210,10017,11447,11813,11580,11582,10845,11415,13533,14044,15169,17295,18060,14865,15318,17072,21900,21928,22434,23933,26292,28376,29177,33541,37993,41219,42927,44602,47507,48075,51713,40689,29348,31348,43063,36846,49402,45635,38919,35590,39468,40492
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,10,"...","Personal income (millions of dollars)","Millions of dollars",7457.2,8075.9,8613.6,9237.2,9910.6,10714.2,11459.7,12292.2,13335.4,14664.6,16284.9,18256.8,20220.6,22175.8,24212.2,27301.5,29556.2,31803.2,34781.6,38580.2,41030.8,42313.5,42983.1,45181.8,47058.2,49472.6,52509.2,55948.4,59531.5,63464.4,68126.8,75752.1,79665.4,78950.1,80359.7,85518.5,90226.8,98874.6,103350.9,106475.5,106925.3,114955.4,118651.5,123469.7,124340.4,130620.3,140026.3,146490.7,152704.4
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,45,"..."," Net earnings by place of residence","Millions of dollars",5529.5,5950.9,6288.4,6738.7,7147.0,7523.2,7900.5,8500.8,9312.1,10349.6,11514.1,12695.6,13696.7,14748.0,16342.4,18513.0,20321.0,21982.1,24482.8,26987.1,28029.0,28637.1,28484.4,30397.7,31529.7,33078.9,35073.0,37588.0,40157.8,42952.5,47049.5,52695.8,55401.0,54895.8,55388.0,59439.3,61125.3,65641.0,68456.0,70082.5,72674.5,78859.9,80236.8,82054.9,83421.4,86565.2,92259.3,96369.0,101033.0
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,50,"..."," Personal current transfer receipts","Millions of dollars",722.2,852.9,988.9,1091.5,1219.2,1471.2,1802.3,1911.0,1950.7,2046.9,2213.2,2513.5,2825.5,3002.3,3189.7,3354.1,3468.3,3634.1,3711.8,4044.2,4592.4,5150.6,5918.5,6097.3,6294.0,6647.1,7061.3,7255.6,7523.1,7461.0,7736.7,8163.7,8895.9,9627.5,10142.4,10574.9,11453.5,11942.5,12470.2,14269.5,15567.4,16384.3,16510.7,16546.3,16699.8,17265.9,18567.3,19417.5,19638.4
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,60,"...","  Income maintenance benefits 1/","Millions of dollars",114.3,158.6,173.2,183.9,201.8,294.5,361.5,359.5,357.6,358.4,352.5,399.4,413.7,372.9,375.9,374.4,385.9,403.7,417.4,452.4,478.0,535.7,588.0,650.9,674.1,691.8,707.2,677.7,706.3,698.5,700.6,710.5,726.5,757.6,1165.4,1258.6,1445.0,1662.5,1382.7,1473.8,1680.3,1756.8,1791.6,1815.5,1822.1,1813.4,1817.7,1825.0,1818.2
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,70,"...","  Unemployment insurance compensation","Millions of dollars",30.3,51.6,90.4,95.3,83.6,113.5,201.4,200.6,140.1,102.4,92.5,112.5,123.1,162.0,161.4,113.0,125.0,137.3,117.6,139.3,210.0,291.3,368.0,466.5,329.1,235.5,214.1,215.4,200.6,198.6,222.3,220.0,375.1,700.0,660.7,420.4,367.6,362.6,397.2,562.3,1290.6,1337.9,1013.3,827.8,662.8,439.3,395.1,381.4,385.8
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,80,"...","  Retirement and other","Millions of dollars",577.6,642.8,725.3,812.3,933.8,1063.1,1239.4,1350.9,1453.0,1586.1,1768.2,2001.6,2288.7,2467.4,2652.4,2866.7,2957.3,3093.2,3176.8,3452.5,3904.3,4323.5,4962.5,4979.9,5290.8,5719.8,6140.0,6362.6,6616.2,6563.9,6813.9,7233.3,7794.3,8170.0,8316.4,8895.9,9640.9,9917.4,10690.3,12233.4,12596.4,13289.6,13705.8,13903.0,14214.9,15013.1,16354.5,17211.1,17434.5
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,90,"..."," Dividends, interest, and rent 2/","Millions of dollars",1205.6,1272.1,1336.3,1407.1,1544.4,1719.9,1756.9,1880.4,2072.6,2268.1,2557.6,3047.7,3698.4,4425.5,4680.1,5434.4,5766.9,6187.0,6587.0,7549.0,8409.5,8525.8,8580.1,8686.9,9234.6,9746.6,10374.9,11104.8,11850.5,13050.8,13340.6,14892.6,15368.5,14426.8,14829.3,15504.3,17648.1,21291.2,22424.6,22123.6,18683.5,19711.2,21904.1,24868.5,24219.2,26789.2,29199.8,30704.2,32033.0
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,100,"..."," Population (persons) 3/","Number of persons",1661816,1677527,1684845,1697497,1692363,1703019,1699488,1692934,1689699,1670251,1666370,1664772,1671345,1673243,1687722,1697982,1710442,1718509,1721100,1724841,1723164,1715912,1710981,1711722,1724209,1735032,1756891,1766871,1779658,1792466,1806436,1817741,1831591,1837285,1834357,1828912,1824430,1827392,1838201,1854275,1875253,1894307,1912683,1932206,1952713,1970027,1984994,1999803,2013403
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,110,"..."," Per capita personal income 4/","Dollars",4487,4814,5112,5442,5856,6291,6743,7261,7892,8780,9773,10967,12098,13253,14346,16079,17280,18506,20209,22367,23811,24659,25122,26396,27293,28514,29888,31665,33451,35406,37713,41674,43495,42971,43808,46759,49455,54107,56224,57422,57019,60685,62034,63901,63676,66304,70542,73253,75844
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,120,"..."," Per capita net earnings 4/","Dollars",3327,3547,3732,3970,4223,4418,4649,5021,5511,6196,6910,7626,8195,8814,9683,10903,11881,12791,14225,15646,16266,16689,16648,17759,18286,19065,19963,21274,22565,23963,26045,28990,30247,29879,30195,32500,33504,35921,37241,37795,38754,41630,41950,42467,42721,43941,46478,48189,50180
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,130,"..."," Per capita personal current transfer receipts 4/","Dollars",435,508,587,643,720,864,1060,1129,1154,1226,1328,1510,1691,1794,1890,1975,2028,2115,2157,2345,2665,3002,3459,3562,3650,3831,4019,4106,4227,4162,4283,4491,4857,5240,5529,5782,6278,6535,6784,7695,8301,8649,8632,8563,8552,8764,9354,9710,9754
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,140,"...","  Per capita income maintenance benefits 4/","Dollars",69,95,103,108,119,173,213,212,212,215,212,240,248,223,223,221,226,235,243,262,277,312,344,380,391,399,403,384,397,390,388,391,397,412,635,688,792,910,752,795,896,927,937,940,933,921,916,913,903
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,150,"...","  Per capita unemployment insurance compensation 4/","Dollars",18,31,54,56,49,67,118,118,83,61,56,68,74,97,96,67,73,80,68,81,122,170,215,273,191,136,122,122,113,111,123,121,205,381,360,230,201,198,216,303,688,706,530,428,339,223,199,191,192
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,160,"...","  Per capita retirement and other 4/","Dollars",348,383,430,479,552,624,729,798,860,950,1061,1202,1369,1475,1572,1688,1729,1800,1846,2002,2266,2520,2900,2909,3069,3297,3495,3601,3718,3662,3772,3979,4255,4447,4534,4864,5284,5427,5816,6597,6717,7016,7166,7195,7280,7621,8239,8606,8659
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,170,"..."," Per capita dividends, interest, and rent 4/","Dollars",725,758,793,829,913,1010,1034,1111,1227,1358,1535,1831,2213,2645,2773,3200,3372,3600,3827,4377,4880,4969,5015,5075,5356,5618,5905,6285,6659,7281,7385,8193,8391,7852,8084,8477,9673,11651,12199,11931,9963,10406,11452,12871,12403,13598,14710,15354,15910
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,180,"..."," Earnings by place of work","Millions of dollars",7113.8,7686.1,8190.0,8824.3,9432.7,10003.2,10586.1,11407.8,12478.4,13871.4,15538.2,17234.9,18743.5,20251.6,22426.4,25331.5,27694.3,30042.6,33478.5,36926.6,38309.5,39339.1,39297.3,42104.4,44015.7,46394.3,49252.0,52783.1,56299.8,60395.5,66521.3,74453.9,78313.1,77461.9,77945.1,84122.2,86068.7,91917.8,96207.4,98048.1,99034.6,105472.4,106863.1,109885.8,112906.6,117588.3,124730.9,131045.3,138214.0
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,190,"...","  Wages and salaries","Millions of dollars",5869.7,6351.0,6732.8,7216.5,7713.1,8200.3,8585.0,9177.4,9932.3,10953.0,12239.8,13628.2,14828.6,16025.5,17589.3,19697.6,21450.3,23319.7,25944.0,28499.0,29424.1,30265.3,29976.8,31589.9,33066.3,34712.5,37006.2,39418.0,42260.5,45950.4,50271.9,56510.8,58222.2,56922.5,57442.0,61542.6,62980.3,67226.2,72027.3,74219.5,70254.9,71805.7,74712.5,78420.3,80884.7,86747.5,92274.9,95930.1,101453.3
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,200,"...","  Supplements to wages and salaries","Millions of dollars",673.2,744.1,834.6,955.7,1026.7,1097.2,1265.4,1382.3,1563.4,1770.3,2030.8,2285.9,2579.4,2889.7,3274.7,3715.0,4053.0,4447.0,4800.9,5274.8,5693.1,5919.3,6026.7,6653.5,7031.8,7348.1,7515.1,7792.0,8144.9,8695.2,9353.9,10295.7,10929.1,11183.2,11328.5,12403.2,13061.6,13544.8,14310.6,14859.4,14468.5,15400.6,16395.6,16948.0,17455.2,17771.2,18919.9,19311.5,20334.9
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,201,"...","   Employer contributions for employee pension and insurance funds 5/","Millions of dollars",433.2,490.5,556.2,634.1,633.2,667.8,824.1,883.8,1017.6,1142.3,1302.2,1485.4,1645.0,1854.1,2096.7,2314.2,2556.8,2805.1,3008.6,3283.8,3680.7,3880.2,3967.6,4443.8,4705.0,4873.8,4927.2,5075.7,5262.2,5630.0,6087.4,6730.4,7200.0,7456.4,7577.1,8214.9,8711.4,9052.8,9626.0,10050.9,9732.7,10561.8,11300.5,11661.8,12034.9,12083.9,13069.4,13225.8,13931.5
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,202,"...","   Employer contributions for government social insurance","Millions of dollars",240.0,253.6,278.4,321.6,393.5,429.4,441.3,498.5,545.8,628.0,728.6,800.5,934.4,1035.6,1178.0,1400.8,1496.2,1641.9,1792.3,1991.0,2012.4,2039.1,2059.1,2209.6,2326.8,2474.2,2588.0,2716.3,2882.7,3065.2,3266.5,3565.3,3729.0,3726.8,3751.4,4188.3,4350.2,4492.0,4684.6,4808.6,4735.7,4838.7,5095.1,5286.2,5420.3,5687.3,5850.5,6085.7,6403.4
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,210,"...","  Proprietors' income","Millions of dollars",570.9,591.0,622.7,652.1,692.9,705.7,735.7,848.1,982.6,1148.0,1267.6,1320.8,1335.5,1336.3,1562.4,1919.0,2191.0,2276.0,2733.6,3152.8,3192.3,3154.5,3293.8,3861.1,3917.6,4333.8,4730.7,5573.2,5894.4,5749.9,6895.5,7647.4,9161.9,9356.2,9174.6,10176.4,10026.9,11146.8,9869.4,8969.2,14311.2,18266.2,15754.9,14517.5,14566.7,13069.6,13536.1,15803.6,16425.8
 "14454","Boston, MA (Metropolitan Division)", ,MAINC30,220,"...","   Farm proprietors' income","Millions of dollars",4.1,3.3,2.0,2.8,2.9,2.2,1.5,3.3,3.4,8.8,7.6,16.8,14.8,25.6,40.0,33.5,28.6,29.3,16.6,26.5,14.8,5.3,19.4,21.1,18.6,12.4,5.8,14.5,15.4,-8.7,-11.4,-5.1,-10.3,-6.2,-1.1,2.2,0.9,8.5,1.8,32.3,12.6,12.3,21.5,17.8,-0.7,-2.9,-0.3,-0.2,-4.8
