GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,45,"...","Equals: Net earnings by place of residence","Millions of dollars",2926.2,3221.7,3530.9,3786.7,4022.5,4267.3,4452.8,4767.6,5149.6,5695.0,6232.4,6744.2,7266.0,7777.1,8351.1,9311.9,10060.9,10919.4,11798.2,12874.7,13894.1,14771.4,15091.1,16080.4,16626.6,17132.4,17425.4,17985.4,19002.2,19962.0,21400.0,23268.2,24228.0,24844.7,25744.7,26901.8,27433.6,28717.9,29639.0,30686.1,31122.1,32292.7,33177.9,34200.8,34937.3,35626.2,36707.1,37474.3,38834.4
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Millions of dollars",584.8,647.0,701.5,757.2,844.2,954.4,1040.8,1097.0,1210.6,1302.4,1483.1,1806.3,2187.9,2524.8,2743.1,3097.0,3239.9,3449.0,3586.5,3832.1,4552.1,4574.0,4631.1,4637.7,4672.8,4826.3,5209.8,5354.8,5667.3,5870.9,5760.6,6117.2,6183.7,5509.8,5795.1,6176.1,6702.1,7111.9,7695.5,8152.7,7461.5,7654.1,8174.9,9127.2,9325.0,10311.2,11044.5,11050.1,11614.9
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,47,"...","Plus: Personal current transfer receipts","Millions of dollars",350.7,411.5,483.3,532.3,608.5,718.9,947.9,1031.8,1113.5,1181.2,1295.3,1524.1,1715.1,1898.1,2033.4,2088.8,2211.4,2307.2,2344.1,2495.0,2685.1,2911.0,3245.9,3672.6,3856.2,4023.1,4259.5,4440.2,4499.8,4784.1,4935.2,5057.4,5448.0,5861.0,6070.3,6408.7,6670.6,7085.9,7380.5,8312.6,9164.5,9782.7,10153.2,10047.4,10180.3,10526.6,11026.0,11423.0,12229.2
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,50,"...","Wages and salaries","Millions of dollars",2553.0,2810.2,3074.2,3280.5,3534.2,3768.1,3875.1,4136.6,4436.7,4884.3,5336.2,5771.0,6243.2,6674.7,7115.3,7875.4,8505.9,9178.0,9960.3,10866.6,11571.1,12252.8,12489.5,13007.3,13517.1,14012.3,14177.5,14558.2,15191.2,16146.6,16968.2,18241.5,19033.1,19306.1,20000.6,20750.4,21256.6,22266.4,22938.9,24042.5,23986.7,24243.2,24797.6,25578.1,26400.6,27369.8,28699.2,29524.5,30502.5
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,60,"...","Supplements to wages and salaries","Millions of dollars",357.0,402.3,470.6,536.8,583.0,640.0,721.3,776.5,878.4,997.7,1130.0,1223.7,1388.5,1546.8,1700.1,1883.2,2065.9,2248.5,2396.7,2609.4,2885.7,3088.0,3306.7,3682.8,3841.2,3992.5,3977.3,3998.1,4117.9,4379.8,4627.5,5051.7,5153.4,5325.7,5749.7,6080.4,6342.6,6513.2,6829.2,7228.8,7521.4,7751.5,7791.0,8019.6,8734.9,8701.1,8959.8,8939.6,9260.0
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Millions of dollars",221.3,257.2,305.4,348.6,349.6,384.3,459.8,479.5,554.9,626.7,712.4,789.0,894.3,1022.1,1129.5,1222.4,1358.1,1476.9,1578.3,1694.0,1932.9,2114.4,2292.7,2612.7,2727.7,2827.0,2803.3,2805.0,2884.6,3084.9,3298.8,3602.6,3618.8,3739.3,4093.9,4353.0,4564.3,4666.2,4943.0,5247.3,5576.8,5772.1,5764.4,5933.8,6552.5,6409.3,6563.5,6519.1,6764.1
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,62,"..."," Employer contributions for government social insurance","Millions of dollars",135.7,145.2,165.3,188.2,233.5,255.7,261.5,297.0,323.5,371.1,417.6,434.7,494.2,524.7,570.6,660.8,707.9,771.6,818.3,915.5,952.8,973.6,1014.1,1070.2,1113.5,1165.5,1174.0,1193.1,1233.3,1294.8,1328.6,1449.2,1534.6,1586.4,1655.7,1727.3,1778.3,1847.0,1886.2,1981.5,1944.6,1979.4,2026.6,2085.7,2182.4,2291.7,2396.3,2420.5,2496.0
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,70,"...","Proprietors' income 9/","Millions of dollars",290.2,292.8,303.5,314.6,325.1,322.4,331.8,398.0,434.2,501.3,549.6,578.4,570.7,555.6,609.4,767.1,812.9,938.9,975.4,1112.0,1238.7,1247.0,1226.0,1413.1,1391.0,1373.6,1543.0,1723.4,2086.5,1922.8,2390.1,2783.8,2975.6,3219.6,3102.4,3273.9,3088.7,3273.2,3203.1,2885.5,3173.3,3892.5,3875.3,3983.3,3848.7,3771.5,3478.0,3583.5,3825.5
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,71,"..."," Farm proprietors' income","Millions of dollars",34.3,33.0,31.4,29.1,33.0,25.1,17.8,24.3,9.3,20.3,33.7,32.6,29.7,23.0,13.6,20.3,28.6,39.1,45.1,31.4,42.9,37.6,21.8,34.1,35.5,20.4,12.3,43.5,-10.2,35.8,49.8,44.3,63.6,8.3,29.9,49.5,52.9,25.2,31.6,46.9,10.8,69.5,111.5,93.2,119.7,119.2,53.6,24.0,38.6
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,72,"..."," Nonfarm proprietors' income","Millions of dollars",255.9,259.9,272.1,285.5,292.1,297.3,314.0,373.7,424.9,481.0,515.9,545.8,541.1,532.5,595.8,746.9,784.4,899.7,930.3,1080.6,1195.8,1209.4,1204.2,1379.0,1355.5,1353.2,1530.7,1679.9,2096.7,1887.0,2340.3,2739.5,2912.0,3211.2,3072.5,3224.5,3035.8,3248.0,3171.5,2838.6,3162.4,3823.0,3763.8,3890.2,3729.0,3652.3,3424.4,3559.5,3786.9
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,7010,"...","Total employment","Number of jobs",436088,442286,453137,456800,466940,467407,460030,465540,477985,491938,500069,499181,497759,498759,504385,524122,540424,560305,568943,587604,598484,608340,602484,606682,616292,628551,622945,619288,625714,640388,654844,669625,658614,657069,662229,671124,679382,684285,692448,696827,684280,675249,679305,685754,691708,698306,707004,713940,722124
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,7020,"..."," Wage and salary employment","Number of jobs",383227,388672,396656,400041,408601,409738,401522,403936,414527,427967,436568,435930,434530,433432,438146,455608,466203,480277,494018,508241,517937,522994,516548,515435,523937,531068,530559,524019,528569,537138,548971,558275,559064,555910,557846,562243,565443,567538,568356,572443,558408,551387,552505,559640,563117,568103,575710,582567,588023
 "89104","Albany-Schenectady, NY (Combined Statistical Area)", ,MAINC4,7040,"..."," Proprietors employment","Number of jobs",52861,53614,56481,56759,58339,57669,58508,61604,63458,63971,63501,63251,63229,65327,66239,68514,74221,80028,74925,79363,80547,85346,85936,91247,92355,97483,92386,95269,97145,103250,105873,111350,99550,101159,104383,108881,113939,116747,124092,124384,125872,123862,126800,126114,128591,130203,131294,131373,134101
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",1601.6,1813.5,2036.5,2327.3,2594.5,2915.4,3302.4,3740.7,4187.6,4838.2,5482.4,6144.9,6884.4,7558.0,8271.0,9181.1,10077.5,10736.5,11376.7,12062.1,12878.4,13807.4,14781.0,15926.0,17218.6,18639.4,20175.0,21216.4,22373.0,23449.4,24124.4,26246.5,27690.1,28815.7,30143.0,31953.2,34119.7,36636.0,38374.3,40233.7,39991.9,40682.2,42496.2,43285.1,42703.5,45302.1,47014.6,48759.8,49733.8
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",1588.8,1799.0,2023.9,2313.2,2576.0,2898.0,3285.8,3726.7,4171.9,4810.4,5449.1,6111.1,6856.6,7530.0,8253.7,9153.9,10049.3,10712.7,11353.4,12027.4,12836.6,13767.7,14738.5,15893.6,17180.6,18610.9,20160.8,21194.6,22339.8,23416.4,24077.2,26196.5,27627.0,28781.9,30092.6,31878.7,34055.1,36593.0,38310.1,40180.7,39966.1,40643.2,42417.8,43221.3,42660.9,45232.7,46978.7,48726.3,49711.7
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,12,"..."," Farm income 2/","Millions of dollars",12.8,14.5,12.6,14.1,18.5,17.4,16.6,14.0,15.8,27.8,33.3,33.9,27.8,27.9,17.3,27.2,28.2,23.8,23.4,34.7,41.7,39.6,42.5,32.4,38.0,28.5,14.2,21.8,33.2,33.0,47.2,50.0,63.1,33.8,50.4,74.4,64.6,43.0,64.2,52.9,25.8,39.0,78.4,63.9,42.6,69.4,35.9,33.5,22.1
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,20,"...","Population (persons) 3/","Number of persons",493400,499808,518746,531820,553926,569988,584146,601738,621530,634881,654055,671208,681781,690557,703024,716480,730113,747921,767128,779510,792280,804398,821246,842862,865943,891794,917044,933386,946999,957537,965613,977078,987745,1006347,1022635,1041100,1062591,1085270,1104917,1119512,1133851,1149111,1157494,1161310,1162622,1161927,1162897,1167082,1171974
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3246,3628,3926,4376,4684,5115,5653,6216,6738,7621,8382,9155,10098,10945,11765,12814,13803,14355,14830,15474,16255,17165,17998,18895,19884,20901,22000,22731,23625,24489,24983,26862,28034,28634,29476,30692,32110,33758,34730,35939,35271,35403,36714,37273,36730,38989,40429,41779,42436
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,35,"...","Earnings by place of work","Millions of dollars",1273.0,1411.2,1578.1,1817.5,2027.9,2234.3,2478.1,2818.7,3183.1,3693.9,4178.6,4576.8,5042.4,5403.5,5969.2,6663.6,7303.5,7793.9,8309.2,8854.6,9415.0,10141.0,10893.7,11806.0,12834.1,13921.6,14934.6,15466.7,16315.4,17246.2,17886.0,19624.6,20619.6,21691.9,22792.1,24131.4,25377.8,27041.5,27892.0,28553.6,28187.0,28305.8,28879.2,29090.4,28915.1,29866.3,30793.1,32027.4,32626.9
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,36,"...","Less: Contributions for government social insurance 5/","Millions of dollars",78.1,85.9,101.0,121.4,156.2,176.9,194.4,224.1,256.1,305.7,363.1,400.3,472.1,514.7,576.8,660.9,738.8,798.7,843.5,941.4,1012.9,1155.8,1254.5,1349.9,1466.7,1627.2,1750.8,1814.0,1902.8,2012.7,2100.8,2241.2,2370.4,2485.8,2604.9,2729.2,2877.7,3117.7,3254.3,3374.4,3344.5,3359.9,3057.7,3111.7,3572.7,3672.5,3924.1,4019.8,4051.7
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Millions of dollars",38.5,42.2,49.3,58.0,75.3,85.8,94.1,105.5,120.6,142.9,170.4,190.1,226.3,248.5,275.3,308.9,356.7,389.1,415.7,471.4,515.7,586.6,640.7,685.1,748.3,829.2,897.5,929.0,973.1,1031.8,1086.1,1155.3,1226.2,1282.1,1344.5,1425.1,1507.1,1634.0,1715.8,1765.1,1750.1,1742.2,1395.9,1423.6,1854.3,1914.4,1992.2,2067.8,2165.0
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,38,"..."," Employer contributions for government social insurance","Millions of dollars",39.6,43.7,51.7,63.4,80.9,91.1,100.3,118.5,135.5,162.7,192.7,210.2,245.8,266.2,301.5,352.0,382.0,409.7,427.8,470.0,497.2,569.2,613.8,664.8,718.3,798.0,853.3,885.0,929.7,980.9,1014.7,1085.9,1144.2,1203.7,1260.4,1304.1,1370.6,1483.7,1538.5,1609.3,1594.3,1617.6,1661.8,1688.2,1718.4,1758.0,1931.8,1952.0,1886.7
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,42,"...","Plus: Adjustment for residence 6/","Millions of dollars",13.7,13.3,14.8,16.3,19.2,27.7,42.2,58.5,76.2,96.8,117.8,113.4,104.1,89.0,58.7,55.0,48.3,40.9,35.4,34.4,36.9,34.0,32.8,29.5,25.0,17.3,11.7,10.0,5.7,2.3,-0.2,-7.9,1.4,3.9,9.8,22.0,30.6,51.8,68.4,85.6,68.5,68.3,71.2,68.7,55.0,60.3,55.7,49.5,60.3
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,45,"...","Equals: Net earnings by place of residence","Millions of dollars",1208.6,1338.6,1491.9,1712.4,1890.9,2085.2,2325.8,2653.1,3003.2,3485.0,3933.3,4289.9,4674.4,4977.7,5451.1,6057.8,6613.0,7036.1,7501.2,7947.6,8439.0,9019.2,9672.0,10485.6,11392.4,12311.7,13195.5,13662.7,14418.3,15235.8,15785.0,17375.5,18250.6,19209.9,20197.0,21424.2,22530.8,23975.6,24706.2,25264.8,24911.0,25014.3,25892.7,26047.4,25397.3,26254.1,26924.7,28057.1,28635.5
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Millions of dollars",263.0,310.5,355.6,405.0,455.6,531.4,603.8,670.6,749.2,879.4,1002.5,1193.8,1453.3,1751.7,1930.8,2161.8,2428.7,2586.9,2686.5,2833.2,3007.3,3222.3,3350.9,3491.4,3710.2,4087.0,4508.1,4853.8,5176.9,5361.3,5297.4,5620.0,5801.9,5603.9,5644.2,5913.5,6591.1,7172.6,7690.4,8028.1,7415.6,7296.8,8097.3,8702.5,8611.7,9540.5,9838.3,10181.2,10539.8
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,47,"...","Plus: Personal current transfer receipts","Millions of dollars",130.0,164.4,189.0,209.8,248.1,298.8,372.8,417.0,435.2,473.7,546.6,661.2,756.7,828.6,889.0,961.6,1035.8,1113.5,1189.0,1281.2,1432.0,1565.8,1758.1,1949.0,2116.0,2240.7,2471.4,2699.9,2777.8,2852.4,3042.0,3251.0,3637.6,4001.9,4301.8,4615.5,4997.8,5487.8,5977.7,6940.7,7665.2,8371.1,8506.2,8535.2,8694.5,9507.4,10251.7,10521.6,10558.5
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,50,"...","Wages and salaries","Millions of dollars",1020.9,1127.6,1254.7,1436.9,1597.2,1751.3,1934.0,2203.2,2481.6,2869.2,3258.5,3591.4,3970.4,4261.4,4679.4,5169.3,5641.9,6012.3,6418.3,6780.3,7139.7,7652.0,8136.8,8724.7,9435.7,10312.9,11134.4,11556.8,12228.6,12997.4,13554.6,14610.3,15457.8,16090.6,16843.0,17785.8,18793.0,20034.9,20963.3,21580.6,21119.8,21027.5,21259.2,21575.6,21681.5,22245.0,22992.1,23684.0,24202.2
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,60,"...","Supplements to wages and salaries","Millions of dollars",129.3,146.6,177.5,212.5,240.1,270.4,309.6,355.0,405.2,471.4,550.5,612.9,698.9,771.3,879.3,993.8,1113.0,1206.4,1251.5,1399.0,1548.1,1727.1,1872.8,2138.8,2295.9,2483.3,2601.5,2643.5,2732.1,2872.2,2958.8,3208.0,3311.6,3627.0,3903.6,4169.1,4502.8,4626.0,4808.6,4959.8,4914.3,5104.9,5260.5,5392.5,5341.3,5359.9,5650.6,5964.8,6014.0
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Millions of dollars",89.8,102.9,125.7,149.1,159.3,179.3,209.2,236.4,269.7,308.7,357.7,402.7,453.1,505.1,577.8,641.8,731.0,796.8,823.6,929.1,1051.0,1157.9,1259.0,1474.0,1577.6,1685.3,1748.2,1758.5,1802.4,1891.2,1944.1,2122.1,2167.4,2423.3,2643.2,2865.0,3132.1,3142.3,3270.1,3350.5,3320.0,3487.3,3598.8,3704.3,3622.9,3601.9,3718.8,4012.8,4127.3
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,62,"..."," Employer contributions for government social insurance","Millions of dollars",39.6,43.7,51.7,63.4,80.9,91.1,100.3,118.5,135.5,162.7,192.7,210.2,245.8,266.2,301.5,352.0,382.0,409.7,427.8,470.0,497.2,569.2,613.8,664.8,718.3,798.0,853.3,885.0,929.7,980.9,1014.7,1085.9,1144.2,1203.7,1260.4,1304.1,1370.6,1483.7,1538.5,1609.3,1594.3,1617.6,1661.8,1688.2,1718.4,1758.0,1931.8,1952.0,1886.7
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,70,"...","Proprietors' income 9/","Millions of dollars",122.7,136.9,145.9,168.1,190.5,212.6,234.5,260.5,296.2,353.3,369.6,372.6,373.1,370.8,410.5,500.5,548.7,575.2,639.5,675.3,727.3,761.8,884.1,942.5,1102.4,1125.4,1198.6,1266.4,1354.7,1376.7,1372.6,1806.3,1850.1,1974.3,2045.5,2176.5,2082.1,2380.6,2120.2,2013.2,2152.9,2173.4,2359.5,2122.3,1892.2,2261.4,2150.4,2378.5,2410.7
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,71,"..."," Farm proprietors' income","Millions of dollars",8.2,10.0,8.3,9.7,13.2,12.0,10.6,6.8,8.7,18.4,23.3,23.9,18.2,18.0,7.4,17.0,17.7,13.7,12.9,23.8,31.0,28.0,32.0,22.5,26.7,14.1,-1.2,6.9,15.7,16.0,31.0,31.9,45.0,13.7,32.5,54.9,42.2,21.2,38.4,27.7,-4.0,11.9,50.2,31.1,6.2,34.0,5.7,-1.1,-12.8
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,72,"..."," Nonfarm proprietors' income","Millions of dollars",114.5,126.9,137.6,158.4,177.3,200.6,223.9,253.6,287.5,334.9,346.2,348.7,354.9,352.8,403.0,483.5,531.0,561.5,626.6,651.5,696.3,733.8,852.2,919.9,1075.7,1111.3,1199.8,1259.5,1339.0,1360.7,1341.6,1774.4,1805.1,1960.6,2013.0,2121.6,2039.9,2359.5,2081.8,1985.5,2156.9,2161.5,2309.3,2091.2,1886.1,2227.3,2144.7,2379.6,2423.5
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,7010,"...","Total employment","Number of jobs",191150,196791,209771,227296,239403,246977,252866,266876,282006,301499,315197,316340,319848,325336,339906,359473,377199,390555,407274,427747,437755,444940,457449,467154,486150,509918,536768,543665,553150,563194,567296,583835,588924,593127,603803,618380,630949,650922,663435,661148,638775,628133,626500,625391,628360,632547,640446,648501,653405
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,7020,"..."," Wage and salary employment","Number of jobs",168998,173156,184999,200451,210893,216269,220001,232723,245667,263815,276432,275388,277239,279441,291451,308709,323245,333933,342838,351894,361615,372226,376748,388571,404559,426291,445504,448775,455705,463120,469809,482127,487110,490802,496737,506119,514009,529595,533531,531492,508307,500431,496688,495832,498155,500623,507904,515289,517685
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,MAINC4,7040,"..."," Proprietors employment","Number of jobs",22152,23635,24772,26845,28510,30708,32865,34153,36339,37684,38765,40952,42609,45895,48455,50764,53954,56622,64436,75853,76140,72714,80701,78583,81591,83627,91264,94890,97445,100074,97487,101708,101814,102325,107066,112261,116940,121327,129904,129656,130468,127702,129812,129559,130205,131924,132542,133212,135720
 "89108","Amarillo-Borger, TX (Combined Statistical Area)", ,MAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",651.6,697.9,758.8,808.0,937.1,1022.6,1265.6,1384.8,1521.9,1723.5,1949.0,2151.8,2505.7,2772.7,3034.6,3219.0,3356.8,3361.4,3410.2,3478.5,3625.5,3787.5,3892.6,4162.4,4411.5,4633.2,4893.4,5087.9,5422.9,5667.3,5783.2,6051.6,6570.3,6758.3,7009.4,7103.8,7591.5,8145.2,8721.9,9683.6,9425.7,10224.5,10873.0,11251.1,11385.9,12045.6,12235.3,12321.4,12508.0
 "89108","Amarillo-Borger, TX (Combined Statistical Area)", ,MAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",614.1,661.8,720.0,779.0,871.0,1016.4,1200.7,1350.6,1487.9,1693.1,1897.5,2145.1,2469.9,2740.6,2899.6,3129.0,3286.2,3290.9,3365.5,3421.0,3563.9,3688.9,3791.1,4045.7,4286.2,4561.7,4834.1,5038.7,5353.0,5596.1,5686.2,5974.3,6464.7,6667.8,6893.1,6998.6,7494.0,8073.0,8600.5,9611.3,9364.6,10063.7,10703.2,11126.2,11236.4,11850.8,11964.6,12174.2,12366.4
